ハ,は,261,261,468,-1.3881
、,、,10,10,151,-1.2388
シ,し,610,610,258,-1.5990
モ,も,262,262,468,-1.7359
アル,ある,772,772,481,-3.0053
ナル,なる,772,772,471,-3.1026
「,「,6,6,352,-2.0463
ナカ,中,1285,1285,282,-4.2532
アリ,あり,788,788,481,-3.1724
ナリ,なり,788,788,471,-3.2696
スル,する,599,599,481,-1.9256
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
デキ,でき,625,625,481,-4.3613
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
タ,多,1285,1285,351,-5.1111
ミ,見,625,625,52,-4.4382
。,。,8,8,61,-1.3314
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
シゴト,仕事,1283,1283,290,-6.0791
ハナシ,話,1283,1283,451,-6.0833
ムラ,村,1285,1285,489,-5.5099
アソビ,遊び,1285,1285,290,-5.5279
ジブン,自分,1285,1285,161,-5.5291
ヒト,人,1285,1285,408,-5.5612
