ナ,な,275,275,287,-2.4649
ノ,の,368,368,408,-1.2496
ノ,の,282,282,408,-2.7783
コト,こと,1310,1310,282,-2.7223
ノ,の,1310,1310,408,-2.8286
ナァ,なぁ,275,275,420,-4.2367
ン,ん,1310,1310,437,-3.4233
シャ,者,1298,1298,42,-5.0252
ナア,なあ,275,275,17,-5.1488
モノ,もの,1310,1310,468,-4.0243
マエ,前,1298,1298,282,-5.2512
タチ,たち,1298,1298,252,-5.2676
キリ,切り,1298,1298,60,-5.3593
ラ,ら,1298,1298,344,-5.4844
メ,目,1298,1298,332,-5.5058
アソビ,遊び,1298,1298,290,-5.5279
トウ,等,1298,1298,486,-5.6103
ナイ,内,1298,1298,397,-5.6552
ヨウ,用,1298,1298,319,-5.6726
ユキ,行き,1298,1298,271,-5.7620
ケイ,系,1298,1298,340,-5.7841
キョウ,強,1298,1298,351,-5.8105
カ,家,1298,1298,97,-5.8238
オ,お,560,560,437,-3.4466
ガワ,側,1298,1298,468,-5.8676
ホウ,方,1310,1310,48,-4.6944
セイ,性,1298,1298,351,-5.8905
サマ,様,1298,1298,66,-5.9096
ガタ,型,1298,1298,213,-5.9114
ゲン,現,1298,1298,309,-5.9406
