、,、,10,10,151,-1.2388
ノ,の,368,368,408,-1.2496
ニ,に,151,151,282,-1.3804
ヲ,を,156,156,356,-1.4309
デ,で,458,458,468,-1.9346
ガ,が,148,148,468,-1.4760
ナカ,中,1285,1285,282,-4.2532
。,。,8,8,61,-1.3314
デ,で,149,149,468,-1.6217
ト,と,164,164,282,-1.8315
ダ,だ,453,453,471,-1.9207
ダイ,第,558,558,454,-2.9060
デキ,でき,625,625,481,-4.3613
ミ,見,625,625,52,-4.4382
アル,ある,772,772,481,-3.0053
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
ナル,なる,772,772,471,-3.1026
モノ,者,1285,1285,42,-5.0809
タ,多,1285,1285,351,-5.1111
ハ,は,261,261,468,-1.3881
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
イ,い,625,625,356,-4.9339
デス,です,460,460,17,-2.4302
キレ,切れ,625,625,268,-5.0162
